province_code,province,population,lat,lon,fecha,numbers_cases,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
1,Araba/Alava,331549,42.8540156,-2.747198,11/3/2020,121,67,0,54,0,0
33,Asturias,1022800,43.36029,-5.84476,11/3/2020,558,558,0,0,0,0
5,Avila,157640,40.65724,-4.69951,11/3/2020,65,56,0,9,0,0
6,Badajoz,673559,38.87789,-6.97061,11/3/2020,311,234,2,75,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,11/3/2020,328,308,0,20,0,0
8,Barcelona,5664579,41.38879,2.15899,11/3/2020,3268,3266,0,0,2,0
48,Bizkaia,1152651,43.26271,-2.92528,11/3/2020,627,528,0,99,0,0
9,Burgos,356958,42.35022,-3.67527,11/3/2020,358,293,0,62,3,0
10,Caceres,394151,39.47649,-6.37224,11/3/2020,95,76,0,19,0,0
11,Cadiz,1240155,36.52978,-6.29465,11/3/2020,432,289,0,143,0,0
39,Cantabria,581078,43.46472,-3.80444,11/3/2020,239,239,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,11/3/2020,201,167,0,34,0,0
51,Ceuta,84777,35.8891209,-5.3535454,11/3/2020,56,12,0,44,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,11/3/2020,175,136,0,39,0,0
14,Cordoba,782979,37.8916069,-4.8195049,11/3/2020,373,87,0,286,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,11/3/2020,213,210,0,3,0,0
16,Cuenca,196329,40.0620325,-2.1830445,11/3/2020,138,100,0,38,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,11/3/2020,642,575,0,67,0,0
17,Girona,771044,41.9803112,2.7836476,11/3/2020,544,543,0,0,1,0
18,Granada,914678,37.1810095,-3.6262914,11/3/2020,861,684,0,177,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,11/3/2020,85,63,0,22,0,0
21,Huelva,521870,37.270931,-6.97471,11/3/2020,208,106,0,102,0,0
22,Huesca,220461,42.1359368,-0.423358,11/3/2020,248,153,0,95,0,0
23,Jaen,633564,37.780157,-3.8318846,11/3/2020,407,174,0,233,0,0
24,Leon,460001,42.6036635,-5.6124109,11/3/2020,251,231,0,16,4,0
25,Lleida,434930,41.6184012,0.5849153,11/3/2020,228,225,0,0,3,0
27,Lugo,329587,43.0123411,-7.5915197,11/3/2020,60,58,0,2,0,0
28,Madrid,6663394,40.4381311,-3.8196233,11/3/2020,2158,1079,0,1079,0,0
29,Malaga,1661785,36.765025,-4.5642763,11/3/2020,467,161,0,306,0,0
52,Melilla,86487,35.2863161,-2.9620361,11/3/2020,52,31,0,21,0,0
30,Murcia,1493898,37.9805949,-1.1621949,11/3/2020,949,689,3,255,1,1
31,Navarra,654214,42.8157607,-1.6850412,11/3/2020,332,220,0,112,0,0
32,Ourense,307651,42.1926924,-8.11062,11/3/2020,49,48,0,1,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,11/3/2020,194,180,0,14,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,11/3/2020,33,33,0,0,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,11/3/2020,249,244,0,5,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,11/3/2020,204,197,0,7,0,0
37,Salamanca,330119,40.963498,-5.7042317,11/3/2020,217,152,0,64,1,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,11/3/2020,132,125,0,7,0,0
40,Segovia,153129,40.9413097,-4.1472215,11/3/2020,66,57,0,9,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,11/3/2020,953,418,0,535,0,0
42,Soria,88636,41.7671522,-2.4920887,11/3/2020,43,41,0,2,0,0
43,Tarragona,804664,41.1258642,1.2035638,11/3/2020,488,487,0,0,1,0
44,Teruel,134137,40.3450697,-1.1359845,11/3/2020,77,57,0,20,0,0
45,Toledo,694844,39.86232,-4.0694706,11/3/2020,411,323,0,88,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,11/3/2020,963,891,0,72,0,0
47,Valladolid,519546,41.7034247,-4.9488985,11/3/2020,487,407,0,77,3,0
49,Zamora,172539,41.5038406,-5.7620457,11/3/2020,106,88,0,18,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,11/3/2020,563,362,0,200,1,0
2,Albacete,388167,38.99424,-1.85643,11/2/2020,160,126,0,34,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,11/2/2020,642,546,0,96,0,0
4,Ameria,716820,36.83814,-2.45974,11/2/2020,195,145,0,50,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,11/2/2020,127,86,0,41,0,0
33,Asturias,1022800,43.36029,-5.84476,11/2/2020,583,583,0,0,0,0
5,Avila,157640,40.65724,-4.69951,11/2/2020,88,70,0,18,0,0
6,Badajoz,673559,38.87789,-6.97061,11/2/2020,316,259,0,56,0,1
7,"Balears, Illes",1149460,39.56939,2.65024,11/2/2020,338,317,1,20,0,0
8,Barcelona,5664579,41.38879,2.15899,11/2/2020,3591,3587,0,0,4,0
48,Bizkaia,1152651,43.26271,-2.92528,11/2/2020,658,556,0,102,0,0
9,Burgos,356958,42.35022,-3.67527,11/2/2020,241,194,0,47,0,0
10,Caceres,394151,39.47649,-6.37224,11/2/2020,100,85,0,15,0,0
11,Cadiz,1240155,36.52978,-6.29465,11/2/2020,317,245,0,72,0,0
39,Cantabria,581078,43.46472,-3.80444,11/2/2020,263,263,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,11/2/2020,190,165,0,25,0,0
51,Ceuta,84777,35.8891209,-5.3535454,11/2/2020,54,19,0,35,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,11/2/2020,161,132,0,29,0,0
14,Cordoba,782979,37.8916069,-4.8195049,11/2/2020,241,85,0,156,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,11/2/2020,279,272,0,7,0,0
16,Cuenca,196329,40.0620325,-2.1830445,11/2/2020,147,111,0,36,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,11/2/2020,665,616,0,49,0,0
17,Girona,771044,41.9803112,2.7836476,11/2/2020,569,569,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,11/2/2020,520,444,0,76,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,11/2/2020,60,49,0,11,0,0
21,Huelva,521870,37.270931,-6.97471,11/2/2020,122,79,0,43,0,0
22,Huesca,220461,42.1359368,-0.423358,11/2/2020,155,94,0,61,0,0
23,Jaen,633564,37.780157,-3.8318846,11/2/2020,301,143,0,158,0,0
24,Leon,460001,42.6036635,-5.6124109,11/2/2020,262,244,0,18,0,0
25,Lleida,434930,41.6184012,0.5849153,11/2/2020,262,257,0,0,4,1
27,Lugo,329587,43.0123411,-7.5915197,11/2/2020,115,115,0,0,0,0
28,Madrid,6663394,40.4381311,-3.8196233,11/2/2020,1219,629,0,590,0,0
29,Malaga,1661785,36.765025,-4.5642763,11/2/2020,297,126,0,171,0,0
52,Melilla,86487,35.2863161,-2.9620361,11/2/2020,43,18,0,25,0,0
30,Murcia,1493898,37.9805949,-1.1621949,11/2/2020,888,627,1,258,2,0
31,Navarra,654214,42.8157607,-1.6850412,11/2/2020,419,290,0,129,0,0
32,Ourense,307651,42.1926924,-8.11062,11/2/2020,51,50,0,1,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,11/2/2020,104,98,0,6,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,11/2/2020,37,31,0,6,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,11/2/2020,277,272,0,5,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,11/2/2020,188,185,0,3,0,0
37,Salamanca,330119,40.963498,-5.7042317,11/2/2020,166,123,0,42,1,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,11/2/2020,98,96,0,2,0,0
40,Segovia,153129,40.9413097,-4.1472215,11/2/2020,58,52,0,6,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,11/2/2020,583,298,0,285,0,0
42,Soria,88636,41.7671522,-2.4920887,11/2/2020,53,50,0,3,0,0
43,Tarragona,804664,41.1258642,1.2035638,11/2/2020,420,420,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,11/2/2020,56,41,0,15,0,0
